timestamp,application_id,correlation_id,query_category,duration_ms,rows_examined,slow_query
2025-05-08T12:07:01.100000Z,cap-app-0152,cap-corr-0152,application_state,44,1,false
2025-05-08T12:07:00.500000Z,cap-app-0152,cap-corr-0152-s,help_search,87,402,false
2025-05-08T12:24:01.100000Z,cap-app-0153,cap-corr-0153,application_state,45,1,false
2025-05-08T12:24:00.500000Z,cap-app-0153,cap-corr-0153-s,help_search,88,403,false
2025-05-08T12:41:01.100000Z,cap-app-0154,cap-corr-0154,application_state,46,1,false
2025-05-08T12:41:00.500000Z,cap-app-0154,cap-corr-0154-s,help_search,89,404,false
2025-05-08T12:58:01.100000Z,cap-app-0155,cap-corr-0155,application_state,47,1,false
2025-05-08T12:58:00.500000Z,cap-app-0155,cap-corr-0155-s,help_search,90,405,false
2025-05-08T13:15:01.100000Z,cap-app-0156,cap-corr-0156,application_state,48,1,false
2025-05-08T13:15:00.500000Z,cap-app-0156,cap-corr-0156-s,help_search,91,406,false
2025-05-08T13:32:01.100000Z,cap-app-0157,cap-corr-0157,application_state,49,1,false
2025-05-08T13:32:00.500000Z,cap-app-0157,cap-corr-0157-s,help_search,92,407,false
2025-05-08T13:49:01.100000Z,cap-app-0158,cap-corr-0158,application_state,50,1,false
2025-05-08T13:49:00.500000Z,cap-app-0158,cap-corr-0158-s,help_search,93,408,false
2025-05-08T14:06:01.100000Z,cap-app-0159,cap-corr-0159,application_state,51,1,false
2025-05-08T14:06:00.500000Z,cap-app-0159,cap-corr-0159-s,help_search,94,409,false
2025-05-08T14:23:01.100000Z,cap-app-0160,cap-corr-0160,application_state,52,1,false
2025-05-08T14:23:00.500000Z,cap-app-0160,cap-corr-0160-s,help_search,95,410,false
2025-05-09T09:00:01.100000Z,cap-app-0161,cap-corr-0161,application_state,53,1,false
2025-05-09T09:00:00.500000Z,cap-app-0161,cap-corr-0161-s,help_search,96,411,false
2025-05-09T09:17:01.100000Z,cap-app-0162,cap-corr-0162,application_state,54,1,false
2025-05-09T09:17:00.500000Z,cap-app-0162,cap-corr-0162-s,help_search,97,412,false
2025-05-09T09:34:01.100000Z,cap-app-0163,cap-corr-0163,application_state,55,1,false
2025-05-09T09:34:00.500000Z,cap-app-0163,cap-corr-0163-s,help_search,98,413,false
2025-05-09T09:51:01.100000Z,cap-app-0164,cap-corr-0164,application_state,56,1,false
2025-05-09T09:51:00.500000Z,cap-app-0164,cap-corr-0164-s,help_search,99,414,false
2025-05-09T10:08:01.100000Z,cap-app-0165,cap-corr-0165,application_state,42,1,false
2025-05-09T10:08:00.500000Z,cap-app-0165,cap-corr-0165-s,help_search,100,415,false
2025-05-09T10:25:01.100000Z,cap-app-0166,cap-corr-0166,application_state,43,1,false
2025-05-09T10:25:00.500000Z,cap-app-0166,cap-corr-0166-s,help_search,101,416,false
2025-05-09T10:42:01.100000Z,cap-app-0167,cap-corr-0167,application_state,44,1,false
2025-05-09T10:42:00.500000Z,cap-app-0167,cap-corr-0167-s,help_search,102,417,false
2025-05-09T10:59:01.100000Z,cap-app-0168,cap-corr-0168,application_state,45,1,false
2025-05-09T10:59:00.500000Z,cap-app-0168,cap-corr-0168-s,help_search,103,418,false
2025-05-09T11:16:01.100000Z,cap-app-0169,cap-corr-0169,application_state,46,1,false
2025-05-09T11:16:00.500000Z,cap-app-0169,cap-corr-0169-s,help_search,104,419,false
2025-05-09T11:33:01.100000Z,cap-app-0170,cap-corr-0170,application_state,47,1,false
2025-05-09T11:33:00.500000Z,cap-app-0170,cap-corr-0170-s,help_search,105,420,false
2025-05-09T11:50:01.100000Z,cap-app-0171,cap-corr-0171,application_state,48,1,false
2025-05-09T11:50:00.500000Z,cap-app-0171,cap-corr-0171-s,help_search,106,421,false
2025-05-09T12:07:01.100000Z,cap-app-0172,cap-corr-0172,application_state,49,1,false
2025-05-09T12:07:00.500000Z,cap-app-0172,cap-corr-0172-s,help_search,107,422,false
2025-05-09T12:24:01.100000Z,cap-app-0173,cap-corr-0173,application_state,50,1,false
2025-05-09T12:24:00.500000Z,cap-app-0173,cap-corr-0173-s,help_search,108,423,false
2025-05-09T12:41:01.100000Z,cap-app-0174,cap-corr-0174,application_state,51,1,false
2025-05-09T12:41:00.500000Z,cap-app-0174,cap-corr-0174-s,help_search,109,424,false
2025-05-09T12:58:01.100000Z,cap-app-0175,cap-corr-0175,application_state,52,1,false
2025-05-09T12:58:00.500000Z,cap-app-0175,cap-corr-0175-s,help_search,75,425,false
2025-05-09T13:15:01.100000Z,cap-app-0176,cap-corr-0176,application_state,53,1,false
2025-05-09T13:15:00.500000Z,cap-app-0176,cap-corr-0176-s,help_search,76,426,false
2025-05-09T13:32:01.100000Z,cap-app-0177,cap-corr-0177,application_state,54,1,false
2025-05-09T13:32:00.500000Z,cap-app-0177,cap-corr-0177-s,help_search,77,427,false
2025-05-09T13:49:01.100000Z,cap-app-0178,cap-corr-0178,application_state,55,1,false
2025-05-09T13:49:00.500000Z,cap-app-0178,cap-corr-0178-s,help_search,78,428,false
2025-05-09T14:06:01.100000Z,cap-app-0179,cap-corr-0179,application_state,56,1,false
2025-05-09T14:06:00.500000Z,cap-app-0179,cap-corr-0179-s,help_search,79,429,false
2025-05-09T14:23:01.100000Z,cap-app-0180,cap-corr-0180,application_state,42,1,false
2025-05-09T14:23:00.500000Z,cap-app-0180,cap-corr-0180-s,help_search,80,430,false
2025-05-10T09:00:01.100000Z,cap-app-0181,cap-corr-0181,application_state,43,1,false
2025-05-10T09:00:00.500000Z,cap-app-0181,cap-corr-0181-s,help_search,81,431,false
2025-05-10T09:17:01.100000Z,cap-app-0182,cap-corr-0182,application_state,44,1,false
2025-05-10T09:17:00.500000Z,cap-app-0182,cap-corr-0182-s,help_search,82,432,false
2025-05-10T09:34:01.100000Z,cap-app-0183,cap-corr-0183,application_state,45,1,false
2025-05-10T09:34:00.500000Z,cap-app-0183,cap-corr-0183-s,help_search,83,433,false
2025-05-10T09:51:01.100000Z,cap-app-0184,cap-corr-0184,application_state,46,1,false
2025-05-10T09:51:00.500000Z,cap-app-0184,cap-corr-0184-s,help_search,84,434,false
2025-05-10T10:08:01.100000Z,cap-app-0185,cap-corr-0185,application_state,47,1,false
2025-05-10T10:08:00.500000Z,cap-app-0185,cap-corr-0185-s,help_search,85,435,false
2025-05-10T10:25:01.100000Z,cap-app-0186,cap-corr-0186,application_state,48,1,false
2025-05-10T10:25:00.500000Z,cap-app-0186,cap-corr-0186-s,help_search,86,436,false
2025-05-10T10:42:01.100000Z,cap-app-0187,cap-corr-0187,application_state,49,1,false
2025-05-10T10:42:00.500000Z,cap-app-0187,cap-corr-0187-s,help_search,87,437,false
2025-05-10T10:59:01.100000Z,cap-app-0188,cap-corr-0188,application_state,50,1,false
2025-05-10T10:59:00.500000Z,cap-app-0188,cap-corr-0188-s,help_search,88,438,false
2025-05-10T11:16:01.100000Z,cap-app-0189,cap-corr-0189,application_state,51,1,false
2025-05-10T11:16:00.500000Z,cap-app-0189,cap-corr-0189-s,help_search,89,439,false
2025-05-10T11:33:01.100000Z,cap-app-0190,cap-corr-0190,application_state,52,1,false
2025-05-10T11:33:00.500000Z,cap-app-0190,cap-corr-0190-s,help_search,90,440,false
2025-05-10T11:50:01.100000Z,cap-app-0191,cap-corr-0191,application_state,53,1,false
2025-05-10T11:50:00.500000Z,cap-app-0191,cap-corr-0191-s,help_search,91,441,false
2025-05-10T12:07:01.100000Z,cap-app-0192,cap-corr-0192,application_state,54,1,false
2025-05-10T12:07:00.500000Z,cap-app-0192,cap-corr-0192-s,help_search,92,442,false
2025-05-10T12:24:01.100000Z,cap-app-0193,cap-corr-0193,application_state,55,1,false
2025-05-10T12:24:00.500000Z,cap-app-0193,cap-corr-0193-s,help_search,93,443,false
2025-05-10T12:41:01.100000Z,cap-app-0194,cap-corr-0194,application_state,56,1,false
2025-05-10T12:41:00.500000Z,cap-app-0194,cap-corr-0194-s,help_search,94,444,false
2025-05-10T12:58:01.100000Z,cap-app-0195,cap-corr-0195,application_state,42,1,false
2025-05-10T12:58:00.500000Z,cap-app-0195,cap-corr-0195-s,help_search,95,445,false
2025-05-10T13:15:01.100000Z,cap-app-0196,cap-corr-0196,application_state,43,1,false
2025-05-10T13:15:00.500000Z,cap-app-0196,cap-corr-0196-s,help_search,96,446,false
2025-05-10T13:32:01.100000Z,cap-app-0197,cap-corr-0197,application_state,44,1,false
2025-05-10T13:32:00.500000Z,cap-app-0197,cap-corr-0197-s,help_search,97,447,false
2025-05-10T13:49:01.100000Z,cap-app-0198,cap-corr-0198,application_state,45,1,false
2025-05-10T13:49:00.500000Z,cap-app-0198,cap-corr-0198-s,help_search,98,448,false
2025-05-10T14:06:01.100000Z,cap-app-0199,cap-corr-0199,application_state,46,1,false
2025-05-10T14:06:00.500000Z,cap-app-0199,cap-corr-0199-s,help_search,99,449,false
2025-05-10T14:23:01.100000Z,cap-app-0200,cap-corr-0200,application_state,47,1,false
2025-05-10T14:23:00.500000Z,cap-app-0200,cap-corr-0200-s,help_search,100,350,false
2025-05-11T09:00:01.100000Z,cap-app-0201,cap-corr-0201,application_state,48,1,false
2025-05-11T09:00:00.500000Z,cap-app-0201,cap-corr-0201-s,help_search,101,351,false
2025-05-11T09:17:01.100000Z,cap-app-0202,cap-corr-0202,application_state,49,1,false
2025-05-11T09:17:00.500000Z,cap-app-0202,cap-corr-0202-s,help_search,102,352,false
2025-05-11T09:34:01.100000Z,cap-app-0203,cap-corr-0203,application_state,50,1,false
2025-05-11T09:34:00.500000Z,cap-app-0203,cap-corr-0203-s,help_search,103,353,false
2025-05-11T09:51:01.100000Z,cap-app-0204,cap-corr-0204,application_state,51,1,false
2025-05-11T09:51:00.500000Z,cap-app-0204,cap-corr-0204-s,help_search,104,354,false
2025-05-11T10:08:01.100000Z,cap-app-0205,cap-corr-0205,application_state,52,1,false
2025-05-11T10:08:00.500000Z,cap-app-0205,cap-corr-0205-s,help_search,105,355,false
2025-05-11T10:25:01.100000Z,cap-app-0206,cap-corr-0206,application_state,53,1,false
2025-05-11T10:25:00.500000Z,cap-app-0206,cap-corr-0206-s,help_search,106,356,false
2025-05-11T10:42:01.100000Z,cap-app-0207,cap-corr-0207,application_state,54,1,false
2025-05-11T10:42:00.500000Z,cap-app-0207,cap-corr-0207-s,help_search,107,357,false
2025-05-11T10:59:01.100000Z,cap-app-0208,cap-corr-0208,application_state,55,1,false
2025-05-11T10:59:00.500000Z,cap-app-0208,cap-corr-0208-s,help_search,108,358,false
2025-05-11T11:16:01.100000Z,cap-app-0209,cap-corr-0209,application_state,56,1,false
2025-05-11T11:16:00.500000Z,cap-app-0209,cap-corr-0209-s,help_search,109,359,false
2025-05-11T11:33:01.100000Z,cap-app-0210,cap-corr-0210,application_state,42,1,false
2025-05-11T11:33:00.500000Z,cap-app-0210,cap-corr-0210-s,help_search,75,360,false
2025-05-11T11:50:01.100000Z,cap-app-0211,cap-corr-0211,application_state,43,1,false
2025-05-11T11:50:00.500000Z,cap-app-0211,cap-corr-0211-s,help_search,76,361,false
2025-05-11T12:07:01.100000Z,cap-app-0212,cap-corr-0212,application_state,44,1,false
2025-05-11T12:07:00.500000Z,cap-app-0212,cap-corr-0212-s,help_search,77,362,false
2025-05-11T12:24:01.100000Z,cap-app-0213,cap-corr-0213,application_state,45,1,false
2025-05-11T12:24:00.500000Z,cap-app-0213,cap-corr-0213-s,help_search,78,363,false
2025-05-11T12:41:01.100000Z,cap-app-0214,cap-corr-0214,application_state,46,1,false
2025-05-11T12:41:00.500000Z,cap-app-0214,cap-corr-0214-s,help_search,79,364,false
2025-05-11T12:58:01.100000Z,cap-app-0215,cap-corr-0215,application_state,47,1,false
2025-05-11T12:58:00.500000Z,cap-app-0215,cap-corr-0215-s,help_search,80,365,false
2025-05-11T13:15:01.100000Z,cap-app-0216,cap-corr-0216,application_state,48,1,false
2025-05-11T13:15:00.500000Z,cap-app-0216,cap-corr-0216-s,help_search,81,366,false
2025-05-11T13:32:01.100000Z,cap-app-0217,cap-corr-0217,application_state,49,1,false
2025-05-11T13:32:00.500000Z,cap-app-0217,cap-corr-0217-s,help_search,82,367,false
2025-05-11T13:49:01.100000Z,cap-app-0218,cap-corr-0218,application_state,50,1,false
2025-05-11T13:49:00.500000Z,cap-app-0218,cap-corr-0218-s,help_search,83,368,false
2025-05-11T14:06:01.100000Z,cap-app-0219,cap-corr-0219,application_state,51,1,false
2025-05-11T14:06:00.500000Z,cap-app-0219,cap-corr-0219-s,help_search,84,369,false
2025-05-11T14:23:01.100000Z,cap-app-0220,cap-corr-0220,application_state,52,1,false
2025-05-11T14:23:00.500000Z,cap-app-0220,cap-corr-0220-s,help_search,85,370,false
2025-05-12T09:00:01.100000Z,cap-app-0221,cap-corr-0221,application_state,53,1,false
2025-05-12T09:00:00.500000Z,cap-app-0221,cap-corr-0221-s,help_search,86,371,false
2025-05-12T09:17:01.100000Z,cap-app-0222,cap-corr-0222,application_state,54,1,false
2025-05-12T09:17:00.500000Z,cap-app-0222,cap-corr-0222-s,help_search,87,372,false
2025-05-12T09:34:01.100000Z,cap-app-0223,cap-corr-0223,application_state,55,1,false
2025-05-12T09:34:00.500000Z,cap-app-0223,cap-corr-0223-s,help_search,88,373,false
2025-05-12T09:51:01.100000Z,cap-app-0224,cap-corr-0224,application_state,56,1,false
2025-05-12T09:51:00.500000Z,cap-app-0224,cap-corr-0224-s,help_search,89,374,false
2025-05-12T10:08:01.100000Z,cap-app-0225,cap-corr-0225,application_state,42,1,false
2025-05-12T10:08:00.500000Z,cap-app-0225,cap-corr-0225-s,help_search,90,375,false
2025-05-12T10:25:01.100000Z,cap-app-0226,cap-corr-0226,application_state,43,1,false
2025-05-12T10:25:00.500000Z,cap-app-0226,cap-corr-0226-s,help_search,91,376,false
2025-05-12T10:42:01.100000Z,cap-app-0227,cap-corr-0227,application_state,44,1,false
2025-05-12T10:42:00.500000Z,cap-app-0227,cap-corr-0227-s,help_search,92,377,false
2025-05-12T10:59:01.100000Z,cap-app-0228,cap-corr-0228,application_state,45,1,false
2025-05-12T10:59:00.500000Z,cap-app-0228,cap-corr-0228-s,help_search,93,378,false
2025-05-12T11:16:01.100000Z,cap-app-0229,cap-corr-0229,application_state,46,1,false
2025-05-12T11:16:00.500000Z,cap-app-0229,cap-corr-0229-s,help_search,94,379,false
2025-05-12T11:33:01.100000Z,cap-app-0230,cap-corr-0230,application_state,47,1,false
2025-05-12T11:33:00.500000Z,cap-app-0230,cap-corr-0230-s,help_search,95,380,false
2025-05-12T11:50:01.100000Z,cap-app-0231,cap-corr-0231,application_state,48,1,false
2025-05-12T11:50:00.500000Z,cap-app-0231,cap-corr-0231-s,help_search,96,381,false
2025-05-12T12:07:01.100000Z,cap-app-0232,cap-corr-0232,application_state,49,1,false
2025-05-12T12:07:00.500000Z,cap-app-0232,cap-corr-0232-s,help_search,97,382,false
2025-05-12T12:24:01.100000Z,cap-app-0233,cap-corr-0233,application_state,50,1,false
2025-05-12T12:24:00.500000Z,cap-app-0233,cap-corr-0233-s,help_search,98,383,false
2025-05-12T12:41:01.100000Z,cap-app-0234,cap-corr-0234,application_state,51,1,false
2025-05-12T12:41:00.500000Z,cap-app-0234,cap-corr-0234-s,help_search,99,384,false
2025-05-12T12:58:01.100000Z,cap-app-0235,cap-corr-0235,application_state,52,1,false
2025-05-12T12:58:00.500000Z,cap-app-0235,cap-corr-0235-s,help_search,100,385,false
2025-05-12T13:15:01.100000Z,cap-app-0236,cap-corr-0236,application_state,53,1,false
2025-05-12T13:15:00.500000Z,cap-app-0236,cap-corr-0236-s,help_search,101,386,false
2025-05-12T13:32:01.100000Z,cap-app-0237,cap-corr-0237,application_state,54,1,false
2025-05-12T13:32:00.500000Z,cap-app-0237,cap-corr-0237-s,help_search,102,387,false
2025-05-12T13:49:01.100000Z,cap-app-0238,cap-corr-0238,application_state,55,1,false
2025-05-12T13:49:00.500000Z,cap-app-0238,cap-corr-0238-s,help_search,103,388,false
2025-05-12T14:06:01.100000Z,cap-app-0239,cap-corr-0239,application_state,56,1,false
2025-05-12T14:06:00.500000Z,cap-app-0239,cap-corr-0239-s,help_search,104,389,false
2025-05-12T14:23:01.100000Z,cap-app-0240,cap-corr-0240,application_state,42,1,false
2025-05-12T14:23:00.500000Z,cap-app-0240,cap-corr-0240-s,help_search,105,390,false
2025-05-13T09:00:01.100000Z,cap-app-0241,cap-corr-0241,application_state,43,1,false
2025-05-13T09:00:00.500000Z,cap-app-0241,cap-corr-0241-s,help_search,106,391,false
2025-05-13T09:17:01.100000Z,cap-app-0242,cap-corr-0242,application_state,44,1,false
2025-05-13T09:17:00.500000Z,cap-app-0242,cap-corr-0242-s,help_search,107,392,false
2025-05-13T09:34:01.100000Z,cap-app-0243,cap-corr-0243,application_state,45,1,false
2025-05-13T09:34:00.500000Z,cap-app-0243,cap-corr-0243-s,help_search,108,393,false
2025-05-13T09:51:01.100000Z,cap-app-0244,cap-corr-0244,application_state,46,1,false
2025-05-13T09:51:00.500000Z,cap-app-0244,cap-corr-0244-s,help_search,109,394,false
2025-05-13T10:08:01.100000Z,cap-app-0245,cap-corr-0245,application_state,47,1,false
2025-05-13T10:08:00.500000Z,cap-app-0245,cap-corr-0245-s,help_search,75,395,false
2025-05-13T10:25:01.100000Z,cap-app-0246,cap-corr-0246,application_state,48,1,false
2025-05-13T10:25:00.500000Z,cap-app-0246,cap-corr-0246-s,help_search,76,396,false
2025-05-13T10:42:01.100000Z,cap-app-0247,cap-corr-0247,application_state,49,1,false
2025-05-13T10:42:00.500000Z,cap-app-0247,cap-corr-0247-s,help_search,77,397,false
2025-05-13T10:59:01.100000Z,cap-app-0248,cap-corr-0248,application_state,50,1,false
2025-05-13T10:59:00.500000Z,cap-app-0248,cap-corr-0248-s,help_search,78,398,false
2025-05-13T11:16:01.100000Z,cap-app-0249,cap-corr-0249,application_state,51,1,false
2025-05-13T11:16:00.500000Z,cap-app-0249,cap-corr-0249-s,help_search,79,399,false
2025-05-13T11:33:01.100000Z,cap-app-0250,cap-corr-0250,application_state,52,1,false
2025-05-13T11:33:00.500000Z,cap-app-0250,cap-corr-0250-s,help_search,80,400,false
2025-05-13T11:50:01.100000Z,cap-app-0251,cap-corr-0251,application_state,53,1,false
2025-05-13T11:50:00.500000Z,cap-app-0251,cap-corr-0251-s,help_search,81,401,false
2025-05-13T12:07:01.100000Z,cap-app-0252,cap-corr-0252,application_state,54,1,false
2025-05-13T12:07:00.500000Z,cap-app-0252,cap-corr-0252-s,help_search,82,402,false
2025-05-13T12:24:01.100000Z,cap-app-0253,cap-corr-0253,application_state,55,1,false
2025-05-13T12:24:00.500000Z,cap-app-0253,cap-corr-0253-s,help_search,83,403,false
2025-05-13T12:41:01.100000Z,cap-app-0254,cap-corr-0254,application_state,56,1,false
2025-05-13T12:41:00.500000Z,cap-app-0254,cap-corr-0254-s,help_search,84,404,false
2025-05-13T12:58:01.100000Z,cap-app-0255,cap-corr-0255,application_state,42,1,false
2025-05-13T12:58:00.500000Z,cap-app-0255,cap-corr-0255-s,help_search,85,405,false
2025-05-13T13:15:01.100000Z,cap-app-0256,cap-corr-0256,application_state,43,1,false
2025-05-13T13:15:00.500000Z,cap-app-0256,cap-corr-0256-s,help_search,86,406,false
2025-05-13T13:32:01.100000Z,cap-app-0257,cap-corr-0257,application_state,44,1,false
2025-05-13T13:32:00.500000Z,cap-app-0257,cap-corr-0257-s,help_search,87,407,false
2025-05-13T13:49:01.100000Z,cap-app-0258,cap-corr-0258,application_state,45,1,false
2025-05-13T13:49:00.500000Z,cap-app-0258,cap-corr-0258-s,help_search,88,408,false
2025-05-13T14:06:01.100000Z,cap-app-0259,cap-corr-0259,application_state,46,1,false
2025-05-13T14:06:00.500000Z,cap-app-0259,cap-corr-0259-s,help_search,89,409,false
2025-05-13T14:23:01.100000Z,cap-app-0260,cap-corr-0260,application_state,47,1,false
2025-05-13T14:23:00.500000Z,cap-app-0260,cap-corr-0260-s,help_search,90,410,false
2025-05-14T09:00:01.100000Z,cap-app-0261,cap-corr-0261,application_state,48,1,false
2025-05-14T09:00:00.500000Z,cap-app-0261,cap-corr-0261-s,help_search,91,411,false
2025-05-14T09:17:01.100000Z,cap-app-0262,cap-corr-0262,application_state,49,1,false
2025-05-14T09:17:00.500000Z,cap-app-0262,cap-corr-0262-s,help_search,92,412,false
2025-05-14T09:34:01.100000Z,cap-app-0263,cap-corr-0263,application_state,50,1,false
2025-05-14T09:34:00.500000Z,cap-app-0263,cap-corr-0263-s,help_search,93,413,false
2025-05-14T09:51:01.100000Z,cap-app-0264,cap-corr-0264,application_state,51,1,false
2025-05-14T09:51:00.500000Z,cap-app-0264,cap-corr-0264-s,help_search,94,414,false
2025-05-14T10:08:01.100000Z,cap-app-0265,cap-corr-0265,application_state,52,1,false
2025-05-14T10:08:00.500000Z,cap-app-0265,cap-corr-0265-s,help_search,95,415,false
2025-05-14T10:25:01.100000Z,cap-app-0266,cap-corr-0266,application_state,53,1,false
2025-05-14T10:25:00.500000Z,cap-app-0266,cap-corr-0266-s,help_search,96,416,false
2025-05-14T10:42:01.100000Z,cap-app-0267,cap-corr-0267,application_state,54,1,false
2025-05-14T10:42:00.500000Z,cap-app-0267,cap-corr-0267-s,help_search,97,417,false
2025-05-14T10:59:01.100000Z,cap-app-0268,cap-corr-0268,application_state,55,1,false
2025-05-14T10:59:00.500000Z,cap-app-0268,cap-corr-0268-s,help_search,98,418,false
2025-05-14T11:16:01.100000Z,cap-app-0269,cap-corr-0269,application_state,56,1,false
2025-05-14T11:16:00.500000Z,cap-app-0269,cap-corr-0269-s,help_search,99,419,false
2025-05-14T11:33:01.100000Z,cap-app-0270,cap-corr-0270,application_state,42,1,false
2025-05-14T11:33:00.500000Z,cap-app-0270,cap-corr-0270-s,help_search,100,420,false
2025-05-14T11:50:01.100000Z,cap-app-0271,cap-corr-0271,application_state,43,1,false
2025-05-14T11:50:00.500000Z,cap-app-0271,cap-corr-0271-s,help_search,101,421,false
2025-05-14T12:07:01.100000Z,cap-app-0272,cap-corr-0272,application_state,44,1,false
2025-05-14T12:07:00.500000Z,cap-app-0272,cap-corr-0272-s,help_search,102,422,false
2025-05-14T12:24:01.100000Z,cap-app-0273,cap-corr-0273,application_state,45,1,false
2025-05-14T12:24:00.500000Z,cap-app-0273,cap-corr-0273-s,help_search,103,423,false
2025-05-14T12:41:01.100000Z,cap-app-0274,cap-corr-0274,application_state,46,1,false
2025-05-14T12:41:00.500000Z,cap-app-0274,cap-corr-0274-s,help_search,104,424,false
2025-05-14T12:58:01.100000Z,cap-app-0275,cap-corr-0275,application_state,47,1,false
2025-05-14T12:58:00.500000Z,cap-app-0275,cap-corr-0275-s,help_search,105,425,false
2025-05-14T13:15:01.100000Z,cap-app-0276,cap-corr-0276,application_state,48,1,false
2025-05-14T13:15:00.500000Z,cap-app-0276,cap-corr-0276-s,help_search,106,426,false
2025-05-14T13:32:01.100000Z,cap-app-0277,cap-corr-0277,application_state,49,1,false
2025-05-14T13:32:00.500000Z,cap-app-0277,cap-corr-0277-s,help_search,107,427,false
2025-05-14T13:49:01.100000Z,cap-app-0278,cap-corr-0278,application_state,50,1,false
2025-05-14T13:49:00.500000Z,cap-app-0278,cap-corr-0278-s,help_search,108,428,false
2025-05-14T14:06:01.100000Z,cap-app-0279,cap-corr-0279,application_state,51,1,false
2025-05-14T14:06:00.500000Z,cap-app-0279,cap-corr-0279-s,help_search,109,429,false
2025-05-14T14:23:01.100000Z,cap-app-0280,cap-corr-0280,application_state,52,1,false
2025-05-14T14:23:00.500000Z,cap-app-0280,cap-corr-0280-s,help_search,75,430,false
2025-05-15T09:00:01.100000Z,cap-app-0281,cap-corr-0281,application_state,53,1,false
2025-05-15T09:00:00.500000Z,cap-app-0281,cap-corr-0281-s,help_search,251,431,true
2025-05-15T09:17:01.100000Z,cap-app-0282,cap-corr-0282,application_state,54,1,false
2025-05-15T09:17:00.500000Z,cap-app-0282,cap-corr-0282-s,help_search,252,432,true
2025-05-15T09:34:01.100000Z,cap-app-0283,cap-corr-0283,application_state,55,1,false
2025-05-15T09:34:00.500000Z,cap-app-0283,cap-corr-0283-s,help_search,253,433,true
2025-05-15T09:51:01.100000Z,cap-app-0284,cap-corr-0284,application_state,56,1,false
2025-05-15T09:51:00.500000Z,cap-app-0284,cap-corr-0284-s,help_search,254,434,true
2025-05-15T10:08:01.100000Z,cap-app-0285,cap-corr-0285,application_state,42,1,false
2025-05-15T10:08:00.500000Z,cap-app-0285,cap-corr-0285-s,help_search,255,435,true
2025-05-15T10:25:01.100000Z,cap-app-0286,cap-corr-0286,application_state,43,1,false
2025-05-15T10:25:00.500000Z,cap-app-0286,cap-corr-0286-s,help_search,256,436,true
2025-05-15T10:42:01.100000Z,cap-app-0287,cap-corr-0287,application_state,44,1,false
2025-05-15T10:42:00.500000Z,cap-app-0287,cap-corr-0287-s,help_search,257,437,true
2025-05-15T10:59:01.100000Z,cap-app-0288,cap-corr-0288,application_state,45,1,false
2025-05-15T10:59:00.500000Z,cap-app-0288,cap-corr-0288-s,help_search,258,438,true
2025-05-15T11:16:01.100000Z,cap-app-0289,cap-corr-0289,application_state,46,1,false
2025-05-15T11:16:00.500000Z,cap-app-0289,cap-corr-0289-s,help_search,259,439,true
2025-05-15T11:33:01.100000Z,cap-app-0290,cap-corr-0290,application_state,47,1,false
2025-05-15T11:33:00.500000Z,cap-app-0290,cap-corr-0290-s,help_search,260,440,true
2025-05-15T11:50:01.100000Z,cap-app-0291,cap-corr-0291,application_state,48,1,false
2025-05-15T11:50:00.500000Z,cap-app-0291,cap-corr-0291-s,help_search,261,441,true
2025-05-15T12:07:01.100000Z,cap-app-0292,cap-corr-0292,application_state,49,1,false
2025-05-15T12:07:00.500000Z,cap-app-0292,cap-corr-0292-s,help_search,262,442,true
2025-05-15T12:24:01.100000Z,cap-app-0293,cap-corr-0293,application_state,50,1,false
2025-05-15T12:24:00.500000Z,cap-app-0293,cap-corr-0293-s,help_search,263,443,true
2025-05-15T12:41:01.100000Z,cap-app-0294,cap-corr-0294,application_state,51,1,false
2025-05-15T12:41:00.500000Z,cap-app-0294,cap-corr-0294-s,help_search,264,444,true
2025-05-15T12:58:01.100000Z,cap-app-0295,cap-corr-0295,application_state,52,1,false
2025-05-15T12:58:00.500000Z,cap-app-0295,cap-corr-0295-s,help_search,265,445,true
2025-05-15T13:15:01.100000Z,cap-app-0296,cap-corr-0296,application_state,53,1,false
2025-05-15T13:15:00.500000Z,cap-app-0296,cap-corr-0296-s,help_search,266,446,true
2025-05-15T13:32:01.100000Z,cap-app-0297,cap-corr-0297,application_state,54,1,false
2025-05-15T13:32:00.500000Z,cap-app-0297,cap-corr-0297-s,help_search,267,447,true
2025-05-15T13:49:01.100000Z,cap-app-0298,cap-corr-0298,application_state,55,1,false
2025-05-15T13:49:00.500000Z,cap-app-0298,cap-corr-0298-s,help_search,268,448,true
2025-05-15T14:06:01.100000Z,cap-app-0299,cap-corr-0299,application_state,56,1,false
2025-05-15T14:06:00.500000Z,cap-app-0299,cap-corr-0299-s,help_search,269,449,true
2025-05-15T14:23:01.100000Z,cap-app-0300,cap-corr-0300,application_state,42,1,false
2025-05-15T14:23:00.500000Z,cap-app-0300,cap-corr-0300-s,help_search,270,350,true
2025-05-16T09:00:01.100000Z,cap-app-0301,cap-corr-0301,application_state,43,1,false
2025-05-16T09:00:00.500000Z,cap-app-0301,cap-corr-0301-s,help_search,271,351,true
2025-05-16T09:17:01.100000Z,cap-app-0302,cap-corr-0302,application_state,44,1,false
2025-05-16T09:17:00.500000Z,cap-app-0302,cap-corr-0302-s,help_search,272,352,true
2025-05-16T09:34:01.100000Z,cap-app-0303,cap-corr-0303,application_state,45,1,false
