timestamp,session_id,application_id,campaign_source,entry_page,search_used
2025-05-17T14:06:00Z,cap-session-0339,cap-app-0339,direct,/open-account,false
2025-05-17T14:23:00Z,cap-session-0340,cap-app-0340,direct,/open-account,false
2025-05-18T09:00:00Z,cap-session-0341,cap-app-0341,partner,/offers/checking,false
2025-05-18T09:17:00Z,cap-session-0342,cap-app-0342,partner,/offers/checking,false
2025-05-18T09:34:00Z,cap-session-0343,cap-app-0343,partner,/offers/checking,false
2025-05-18T09:51:00Z,cap-session-0344,cap-app-0344,partner,/offers/checking,false
2025-05-18T10:08:00Z,cap-session-0345,cap-app-0345,partner,/offers/checking,false
2025-05-18T10:25:00Z,cap-session-0346,cap-app-0346,partner,/offers/checking,false
2025-05-18T10:42:00Z,cap-session-0347,cap-app-0347,direct,/open-account,false
2025-05-18T10:59:00Z,cap-session-0348,cap-app-0348,direct,/open-account,false
2025-05-18T11:16:00Z,cap-session-0349,cap-app-0349,email,/open-account,false
2025-05-18T11:33:00Z,cap-session-0350,cap-app-0350,direct,/open-account,false
2025-05-18T11:50:00Z,cap-session-0351,cap-app-0351,direct,/open-account,true
2025-05-18T12:07:00Z,cap-session-0352,cap-app-0352,direct,/open-account,false
2025-05-18T12:24:00Z,cap-session-0353,cap-app-0353,email,/open-account,false
2025-05-18T12:41:00Z,cap-session-0354,cap-app-0354,direct,/open-account,false
2025-05-18T12:58:00Z,cap-session-0355,cap-app-0355,direct,/open-account,false
2025-05-18T13:15:00Z,cap-session-0356,cap-app-0356,direct,/open-account,false
2025-05-18T13:32:00Z,cap-session-0357,cap-app-0357,email,/open-account,false
2025-05-18T13:49:00Z,cap-session-0358,cap-app-0358,direct,/open-account,false
2025-05-18T14:06:00Z,cap-session-0359,cap-app-0359,direct,/open-account,false
2025-05-18T14:23:00Z,cap-session-0360,cap-app-0360,direct,/open-account,false
2025-05-19T09:00:00Z,cap-session-0361,cap-app-0361,partner,/offers/checking,false
2025-05-19T09:17:00Z,cap-session-0362,cap-app-0362,partner,/offers/checking,false
2025-05-19T09:34:00Z,cap-session-0363,cap-app-0363,partner,/offers/checking,false
2025-05-19T09:51:00Z,cap-session-0364,cap-app-0364,partner,/offers/checking,true
2025-05-19T10:08:00Z,cap-session-0365,cap-app-0365,partner,/offers/checking,false
2025-05-19T10:25:00Z,cap-session-0366,cap-app-0366,partner,/offers/checking,false
2025-05-19T10:42:00Z,cap-session-0367,cap-app-0367,direct,/open-account,false
2025-05-19T10:59:00Z,cap-session-0368,cap-app-0368,direct,/open-account,false
2025-05-19T11:16:00Z,cap-session-0369,cap-app-0369,email,/open-account,false
2025-05-19T11:33:00Z,cap-session-0370,cap-app-0370,direct,/open-account,false
2025-05-19T11:50:00Z,cap-session-0371,cap-app-0371,direct,/open-account,false
2025-05-19T12:07:00Z,cap-session-0372,cap-app-0372,direct,/open-account,false
2025-05-19T12:24:00Z,cap-session-0373,cap-app-0373,email,/open-account,false
2025-05-19T12:41:00Z,cap-session-0374,cap-app-0374,direct,/open-account,false
2025-05-19T12:58:00Z,cap-session-0375,cap-app-0375,direct,/open-account,false
2025-05-19T13:15:00Z,cap-session-0376,cap-app-0376,direct,/open-account,false
2025-05-19T13:32:00Z,cap-session-0377,cap-app-0377,email,/open-account,true
2025-05-19T13:49:00Z,cap-session-0378,cap-app-0378,direct,/open-account,false
2025-05-19T14:06:00Z,cap-session-0379,cap-app-0379,direct,/open-account,false
2025-05-19T14:23:00Z,cap-session-0380,cap-app-0380,direct,/open-account,false
2025-05-20T09:00:00Z,cap-session-0381,cap-app-0381,partner,/offers/checking,false
2025-05-20T09:17:00Z,cap-session-0382,cap-app-0382,partner,/offers/checking,false
2025-05-20T09:34:00Z,cap-session-0383,cap-app-0383,partner,/offers/checking,false
2025-05-20T09:51:00Z,cap-session-0384,cap-app-0384,partner,/offers/checking,false
2025-05-20T10:08:00Z,cap-session-0385,cap-app-0385,partner,/offers/checking,false
2025-05-20T10:25:00Z,cap-session-0386,cap-app-0386,partner,/offers/checking,false
2025-05-20T10:42:00Z,cap-session-0387,cap-app-0387,direct,/open-account,false
2025-05-20T10:59:00Z,cap-session-0388,cap-app-0388,direct,/open-account,false
2025-05-20T11:16:00Z,cap-session-0389,cap-app-0389,email,/open-account,false
2025-05-20T11:33:00Z,cap-session-0390,cap-app-0390,direct,/open-account,true
2025-05-20T11:50:00Z,cap-session-0391,cap-app-0391,direct,/open-account,false
2025-05-20T12:07:00Z,cap-session-0392,cap-app-0392,direct,/open-account,false
2025-05-20T12:24:00Z,cap-session-0393,cap-app-0393,email,/open-account,false
2025-05-20T12:41:00Z,cap-session-0394,cap-app-0394,direct,/open-account,false
2025-05-20T12:58:00Z,cap-session-0395,cap-app-0395,direct,/open-account,false
2025-05-20T13:15:00Z,cap-session-0396,cap-app-0396,direct,/open-account,false
2025-05-20T13:32:00Z,cap-session-0397,cap-app-0397,email,/open-account,false
2025-05-20T13:49:00Z,cap-session-0398,cap-app-0398,direct,/open-account,false
2025-05-20T14:06:00Z,cap-session-0399,cap-app-0399,direct,/open-account,false
2025-05-20T14:23:00Z,cap-session-0400,cap-app-0400,direct,/open-account,false
2025-05-21T09:00:00Z,cap-session-0401,cap-app-0401,partner,/offers/checking,false
2025-05-21T09:17:00Z,cap-session-0402,cap-app-0402,partner,/offers/checking,false
2025-05-21T09:34:00Z,cap-session-0403,cap-app-0403,partner,/offers/checking,true
2025-05-21T09:51:00Z,cap-session-0404,cap-app-0404,partner,/offers/checking,false
2025-05-21T10:08:00Z,cap-session-0405,cap-app-0405,partner,/offers/checking,false
2025-05-21T10:25:00Z,cap-session-0406,cap-app-0406,partner,/offers/checking,false
2025-05-21T10:42:00Z,cap-session-0407,cap-app-0407,direct,/open-account,false
2025-05-21T10:59:00Z,cap-session-0408,cap-app-0408,direct,/open-account,false
2025-05-21T11:16:00Z,cap-session-0409,cap-app-0409,email,/open-account,false
2025-05-21T11:33:00Z,cap-session-0410,cap-app-0410,direct,/open-account,false
2025-05-21T11:50:00Z,cap-session-0411,cap-app-0411,direct,/open-account,false
2025-05-21T12:07:00Z,cap-session-0412,cap-app-0412,direct,/open-account,false
2025-05-21T12:24:00Z,cap-session-0413,cap-app-0413,email,/open-account,false
2025-05-21T12:41:00Z,cap-session-0414,cap-app-0414,direct,/open-account,false
2025-05-21T12:58:00Z,cap-session-0415,cap-app-0415,direct,/open-account,false
2025-05-21T13:15:00Z,cap-session-0416,cap-app-0416,direct,/open-account,true
2025-05-21T13:32:00Z,cap-session-0417,cap-app-0417,email,/open-account,false
2025-05-21T13:49:00Z,cap-session-0418,cap-app-0418,direct,/open-account,false
2025-05-21T14:06:00Z,cap-session-0419,cap-app-0419,direct,/open-account,false
2025-05-21T14:23:00Z,cap-session-0420,cap-app-0420,direct,/open-account,false
2025-05-22T09:00:00Z,cap-session-0421,cap-app-0421,partner,/offers/checking,false
2025-05-22T09:17:00Z,cap-session-0422,cap-app-0422,partner,/offers/checking,false
2025-05-22T09:34:00Z,cap-session-0423,cap-app-0423,partner,/offers/checking,false
2025-05-22T09:51:00Z,cap-session-0424,cap-app-0424,partner,/offers/checking,false
2025-05-22T10:08:00Z,cap-session-0425,cap-app-0425,partner,/offers/checking,false
2025-05-22T10:25:00Z,cap-session-0426,cap-app-0426,partner,/offers/checking,false
2025-05-22T10:42:00Z,cap-session-0427,cap-app-0427,direct,/open-account,false
2025-05-22T10:59:00Z,cap-session-0428,cap-app-0428,direct,/open-account,false
2025-05-22T11:16:00Z,cap-session-0429,cap-app-0429,email,/open-account,true
2025-05-22T11:33:00Z,cap-session-0430,cap-app-0430,direct,/open-account,false
2025-05-22T11:50:00Z,cap-session-0431,cap-app-0431,direct,/open-account,false
2025-05-22T12:07:00Z,cap-session-0432,cap-app-0432,direct,/open-account,false
2025-05-22T12:24:00Z,cap-session-0433,cap-app-0433,email,/open-account,false
2025-05-22T12:41:00Z,cap-session-0434,cap-app-0434,direct,/open-account,false
2025-05-22T12:58:00Z,cap-session-0435,cap-app-0435,direct,/open-account,false
2025-05-22T13:15:00Z,cap-session-0436,cap-app-0436,direct,/open-account,false
2025-05-22T13:32:00Z,cap-session-0437,cap-app-0437,email,/open-account,false
2025-05-22T13:49:00Z,cap-session-0438,cap-app-0438,direct,/open-account,false
2025-05-22T14:06:00Z,cap-session-0439,cap-app-0439,direct,/open-account,false
2025-05-22T14:23:00Z,cap-session-0440,cap-app-0440,direct,/open-account,false
2025-05-23T09:00:00Z,cap-session-0441,cap-app-0441,partner,/offers/checking,false
2025-05-23T09:17:00Z,cap-session-0442,cap-app-0442,partner,/offers/checking,true
2025-05-23T09:34:00Z,cap-session-0443,cap-app-0443,partner,/offers/checking,false
2025-05-23T09:51:00Z,cap-session-0444,cap-app-0444,partner,/offers/checking,false
2025-05-23T10:08:00Z,cap-session-0445,cap-app-0445,partner,/offers/checking,false
2025-05-23T10:25:00Z,cap-session-0446,cap-app-0446,partner,/offers/checking,false
2025-05-23T10:42:00Z,cap-session-0447,cap-app-0447,direct,/open-account,false
2025-05-23T10:59:00Z,cap-session-0448,cap-app-0448,direct,/open-account,false
2025-05-23T11:16:00Z,cap-session-0449,cap-app-0449,email,/open-account,false
2025-05-23T11:33:00Z,cap-session-0450,cap-app-0450,direct,/open-account,false
2025-05-23T11:50:00Z,cap-session-0451,cap-app-0451,direct,/open-account,false
2025-05-23T12:07:00Z,cap-session-0452,cap-app-0452,direct,/open-account,false
2025-05-23T12:24:00Z,cap-session-0453,cap-app-0453,email,/open-account,false
2025-05-23T12:41:00Z,cap-session-0454,cap-app-0454,direct,/open-account,false
2025-05-23T12:58:00Z,cap-session-0455,cap-app-0455,direct,/open-account,true
2025-05-23T13:15:00Z,cap-session-0456,cap-app-0456,direct,/open-account,false
2025-05-23T13:32:00Z,cap-session-0457,cap-app-0457,email,/open-account,false
2025-05-23T13:49:00Z,cap-session-0458,cap-app-0458,direct,/open-account,false
2025-05-23T14:06:00Z,cap-session-0459,cap-app-0459,direct,/open-account,false
2025-05-23T14:23:00Z,cap-session-0460,cap-app-0460,direct,/open-account,false
2025-05-24T09:00:00Z,cap-session-0461,cap-app-0461,partner,/offers/checking,false
2025-05-24T09:17:00Z,cap-session-0462,cap-app-0462,partner,/offers/checking,false
2025-05-24T09:34:00Z,cap-session-0463,cap-app-0463,partner,/offers/checking,false
2025-05-24T09:51:00Z,cap-session-0464,cap-app-0464,partner,/offers/checking,false
2025-05-24T10:08:00Z,cap-session-0465,cap-app-0465,partner,/offers/checking,false
2025-05-24T10:25:00Z,cap-session-0466,cap-app-0466,partner,/offers/checking,false
2025-05-24T10:42:00Z,cap-session-0467,cap-app-0467,direct,/open-account,false
2025-05-24T10:59:00Z,cap-session-0468,cap-app-0468,direct,/open-account,true
2025-05-24T11:16:00Z,cap-session-0469,cap-app-0469,email,/open-account,false
2025-05-24T11:33:00Z,cap-session-0470,cap-app-0470,direct,/open-account,false
2025-05-24T11:50:00Z,cap-session-0471,cap-app-0471,direct,/open-account,false
2025-05-24T12:07:00Z,cap-session-0472,cap-app-0472,direct,/open-account,false
2025-05-24T12:24:00Z,cap-session-0473,cap-app-0473,email,/open-account,false
2025-05-24T12:41:00Z,cap-session-0474,cap-app-0474,direct,/open-account,false
2025-05-24T12:58:00Z,cap-session-0475,cap-app-0475,direct,/open-account,false
2025-05-24T13:15:00Z,cap-session-0476,cap-app-0476,direct,/open-account,false
2025-05-24T13:32:00Z,cap-session-0477,cap-app-0477,email,/open-account,false
2025-05-24T13:49:00Z,cap-session-0478,cap-app-0478,direct,/open-account,false
2025-05-24T14:06:00Z,cap-session-0479,cap-app-0479,direct,/open-account,false
2025-05-24T14:23:00Z,cap-session-0480,cap-app-0480,direct,/open-account,false
2025-05-25T09:00:00Z,cap-session-0481,cap-app-0481,partner,/offers/checking,true
2025-05-25T09:17:00Z,cap-session-0482,cap-app-0482,partner,/offers/checking,false
2025-05-25T09:34:00Z,cap-session-0483,cap-app-0483,partner,/offers/checking,false
2025-05-25T09:51:00Z,cap-session-0484,cap-app-0484,partner,/offers/checking,false
2025-05-25T10:08:00Z,cap-session-0485,cap-app-0485,partner,/offers/checking,false
2025-05-25T10:25:00Z,cap-session-0486,cap-app-0486,partner,/offers/checking,false
2025-05-25T10:42:00Z,cap-session-0487,cap-app-0487,direct,/open-account,false
2025-05-25T10:59:00Z,cap-session-0488,cap-app-0488,direct,/open-account,false
2025-05-25T11:16:00Z,cap-session-0489,cap-app-0489,email,/open-account,false
2025-05-25T11:33:00Z,cap-session-0490,cap-app-0490,direct,/open-account,false
2025-05-25T11:50:00Z,cap-session-0491,cap-app-0491,direct,/open-account,false
2025-05-25T12:07:00Z,cap-session-0492,cap-app-0492,direct,/open-account,false
2025-05-25T12:24:00Z,cap-session-0493,cap-app-0493,email,/open-account,false
2025-05-25T12:41:00Z,cap-session-0494,cap-app-0494,direct,/open-account,true
2025-05-25T12:58:00Z,cap-session-0495,cap-app-0495,direct,/open-account,false
2025-05-25T13:15:00Z,cap-session-0496,cap-app-0496,direct,/open-account,false
2025-05-25T13:32:00Z,cap-session-0497,cap-app-0497,email,/open-account,false
2025-05-25T13:49:00Z,cap-session-0498,cap-app-0498,direct,/open-account,false
2025-05-25T14:06:00Z,cap-session-0499,cap-app-0499,direct,/open-account,false
2025-05-25T14:23:00Z,cap-session-0500,cap-app-0500,direct,/open-account,false
2025-05-26T09:00:00Z,cap-session-0501,cap-app-0501,partner,/offers/checking,false
2025-05-26T09:17:00Z,cap-session-0502,cap-app-0502,partner,/offers/checking,false
2025-05-26T09:34:00Z,cap-session-0503,cap-app-0503,partner,/offers/checking,false
2025-05-26T09:51:00Z,cap-session-0504,cap-app-0504,partner,/offers/checking,false
2025-05-26T10:08:00Z,cap-session-0505,cap-app-0505,partner,/offers/checking,false
2025-05-26T10:25:00Z,cap-session-0506,cap-app-0506,partner,/offers/checking,false
2025-05-26T10:42:00Z,cap-session-0507,cap-app-0507,direct,/open-account,true
2025-05-26T10:59:00Z,cap-session-0508,cap-app-0508,direct,/open-account,false
2025-05-26T11:16:00Z,cap-session-0509,cap-app-0509,email,/open-account,false
2025-05-26T11:33:00Z,cap-session-0510,cap-app-0510,direct,/open-account,false
2025-05-26T11:50:00Z,cap-session-0511,cap-app-0511,direct,/open-account,false
2025-05-26T12:07:00Z,cap-session-0512,cap-app-0512,direct,/open-account,false
2025-05-26T12:24:00Z,cap-session-0513,cap-app-0513,email,/open-account,false
2025-05-26T12:41:00Z,cap-session-0514,cap-app-0514,direct,/open-account,false
2025-05-26T12:58:00Z,cap-session-0515,cap-app-0515,direct,/open-account,false
2025-05-26T13:15:00Z,cap-session-0516,cap-app-0516,direct,/open-account,false
2025-05-26T13:32:00Z,cap-session-0517,cap-app-0517,email,/open-account,false
2025-05-26T13:49:00Z,cap-session-0518,cap-app-0518,direct,/open-account,false
2025-05-26T14:06:00Z,cap-session-0519,cap-app-0519,direct,/open-account,false
2025-05-26T14:23:00Z,cap-session-0520,cap-app-0520,direct,/open-account,true
2025-05-27T09:00:00Z,cap-session-0521,cap-app-0521,partner,/offers/checking,false
2025-05-27T09:17:00Z,cap-session-0522,cap-app-0522,partner,/offers/checking,false
2025-05-27T09:34:00Z,cap-session-0523,cap-app-0523,partner,/offers/checking,false
2025-05-27T09:51:00Z,cap-session-0524,cap-app-0524,partner,/offers/checking,false
2025-05-27T10:08:00Z,cap-session-0525,cap-app-0525,partner,/offers/checking,false
2025-05-27T10:25:00Z,cap-session-0526,cap-app-0526,partner,/offers/checking,false
2025-05-27T10:42:00Z,cap-session-0527,cap-app-0527,direct,/open-account,false
2025-05-27T10:59:00Z,cap-session-0528,cap-app-0528,direct,/open-account,false
2025-05-27T11:16:00Z,cap-session-0529,cap-app-0529,email,/open-account,false
2025-05-27T11:33:00Z,cap-session-0530,cap-app-0530,direct,/open-account,false
2025-05-27T11:50:00Z,cap-session-0531,cap-app-0531,direct,/open-account,false
2025-05-27T12:07:00Z,cap-session-0532,cap-app-0532,direct,/open-account,false
2025-05-27T12:24:00Z,cap-session-0533,cap-app-0533,email,/open-account,true
2025-05-27T12:41:00Z,cap-session-0534,cap-app-0534,direct,/open-account,false
2025-05-27T12:58:00Z,cap-session-0535,cap-app-0535,direct,/open-account,false
2025-05-27T13:15:00Z,cap-session-0536,cap-app-0536,direct,/open-account,false
2025-05-27T13:32:00Z,cap-session-0537,cap-app-0537,email,/open-account,false
2025-05-27T13:49:00Z,cap-session-0538,cap-app-0538,direct,/open-account,false
2025-05-27T14:06:00Z,cap-session-0539,cap-app-0539,direct,/open-account,false
2025-05-27T14:23:00Z,cap-session-0540,cap-app-0540,direct,/open-account,false
2025-05-28T09:00:00Z,cap-session-0541,cap-app-0541,partner,/offers/checking,false
2025-05-28T09:17:00Z,cap-session-0542,cap-app-0542,partner,/offers/checking,false
2025-05-28T09:34:00Z,cap-session-0543,cap-app-0543,partner,/offers/checking,false
2025-05-28T09:51:00Z,cap-session-0544,cap-app-0544,partner,/offers/checking,false
2025-05-28T10:08:00Z,cap-session-0545,cap-app-0545,partner,/offers/checking,false
2025-05-28T10:25:00Z,cap-session-0546,cap-app-0546,partner,/offers/checking,true
2025-05-28T10:42:00Z,cap-session-0547,cap-app-0547,direct,/open-account,false
2025-05-28T10:59:00Z,cap-session-0548,cap-app-0548,direct,/open-account,false
2025-05-28T11:16:00Z,cap-session-0549,cap-app-0549,email,/open-account,false
2025-05-28T11:33:00Z,cap-session-0550,cap-app-0550,direct,/open-account,false
2025-05-28T11:50:00Z,cap-session-0551,cap-app-0551,direct,/open-account,false
2025-05-28T12:07:00Z,cap-session-0552,cap-app-0552,direct,/open-account,false
2025-05-28T12:24:00Z,cap-session-0553,cap-app-0553,email,/open-account,false
2025-05-28T12:41:00Z,cap-session-0554,cap-app-0554,direct,/open-account,false
2025-05-28T12:58:00Z,cap-session-0555,cap-app-0555,direct,/open-account,false
2025-05-28T13:15:00Z,cap-session-0556,cap-app-0556,direct,/open-account,false
2025-05-28T13:32:00Z,cap-session-0557,cap-app-0557,email,/open-account,false
2025-05-28T13:49:00Z,cap-session-0558,cap-app-0558,direct,/open-account,false
2025-05-28T14:06:00Z,cap-session-0559,cap-app-0559,direct,/open-account,true
2025-05-28T14:23:00Z,cap-session-0560,cap-app-0560,direct,/open-account,false
