event_timestamp,session_id,application_id,event_name,channel,device_type,campaign_source,request_id,correlation_id,app_version
2025-05-06T13:32:04.855000Z,cap-session-0117,cap-app-0117,application_submitted,web,desktop,email,,,4.7.2
2025-05-06T13:32:07.055000Z,cap-session-0117,cap-app-0117,application_completed,web,desktop,email,,,4.7.2
2025-05-06T13:49:00Z,cap-session-0118,cap-app-0118,application_started,web,desktop,direct,,,4.7.2
2025-05-06T13:49:01.200000Z,cap-session-0118,cap-app-0118,identity_verification_started,web,desktop,direct,cap-req-0118,cap-corr-0118,4.7.2
2025-05-06T13:49:02.290000Z,cap-session-0118,cap-app-0118,identity_verification_completed,web,desktop,direct,cap-req-0118,cap-corr-0118,4.7.2
2025-05-06T13:49:04.890000Z,cap-session-0118,cap-app-0118,application_submitted,web,desktop,direct,,,4.7.2
2025-05-06T13:49:07.090000Z,cap-session-0118,cap-app-0118,application_completed,web,desktop,direct,,,4.7.2
2025-05-06T14:06:00Z,cap-session-0119,cap-app-0119,application_started,web,desktop,direct,,,4.7.2
2025-05-06T14:06:01.200000Z,cap-session-0119,cap-app-0119,identity_verification_started,web,desktop,direct,cap-req-0119,cap-corr-0119,4.7.2
2025-05-06T14:06:02.080000Z,cap-session-0119,cap-app-0119,identity_verification_completed,web,desktop,direct,cap-req-0119,cap-corr-0119,4.7.2
2025-05-06T14:06:04.680000Z,cap-session-0119,cap-app-0119,application_submitted,web,desktop,direct,,,4.7.2
2025-05-06T14:06:06.880000Z,cap-session-0119,cap-app-0119,application_completed,web,desktop,direct,,,4.7.2
2025-05-06T14:23:00Z,cap-session-0120,cap-app-0120,application_started,web,desktop,direct,,,4.7.2
2025-05-06T14:23:01.200000Z,cap-session-0120,cap-app-0120,identity_verification_started,web,desktop,direct,cap-req-0120,cap-corr-0120,4.7.2
2025-05-06T14:23:02.115000Z,cap-session-0120,cap-app-0120,identity_verification_completed,web,desktop,direct,cap-req-0120,cap-corr-0120,4.7.2
2025-05-06T14:23:04.715000Z,cap-session-0120,cap-app-0120,application_submitted,web,desktop,direct,,,4.7.2
2025-05-06T14:23:06.915000Z,cap-session-0120,cap-app-0120,application_completed,web,desktop,direct,,,4.7.2
2025-05-07T09:00:00Z,cap-session-0121,cap-app-0121,application_started,mobile,ios,partner,,,4.7.2
2025-05-07T09:00:01.200000Z,cap-session-0121,cap-app-0121,identity_verification_started,mobile,ios,partner,cap-req-0121,cap-corr-0121,4.7.2
2025-05-07T09:00:02.150000Z,cap-session-0121,cap-app-0121,identity_verification_completed,mobile,ios,partner,cap-req-0121,cap-corr-0121,4.7.2
2025-05-07T09:00:04.750000Z,cap-session-0121,cap-app-0121,application_submitted,mobile,ios,partner,,,4.7.2
2025-05-07T09:00:06.950000Z,cap-session-0121,cap-app-0121,application_completed,mobile,ios,partner,,,4.7.2
2025-05-07T09:17:00Z,cap-session-0122,cap-app-0122,application_started,mobile,android,partner,,,4.7.2
2025-05-07T09:17:01.200000Z,cap-session-0122,cap-app-0122,identity_verification_started,mobile,android,partner,cap-req-0122,cap-corr-0122,4.7.2
2025-05-07T09:17:02.185000Z,cap-session-0122,cap-app-0122,identity_verification_completed,mobile,android,partner,cap-req-0122,cap-corr-0122,4.7.2
2025-05-07T09:17:04.785000Z,cap-session-0122,cap-app-0122,application_submitted,mobile,android,partner,,,4.7.2
2025-05-07T09:17:06.985000Z,cap-session-0122,cap-app-0122,application_completed,mobile,android,partner,,,4.7.2
2025-05-07T09:34:00Z,cap-session-0123,cap-app-0123,application_started,mobile,ios,partner,,,4.7.2
2025-05-07T09:34:01.200000Z,cap-session-0123,cap-app-0123,identity_verification_started,mobile,ios,partner,cap-req-0123,cap-corr-0123,4.7.2
2025-05-07T09:34:02.220000Z,cap-session-0123,cap-app-0123,identity_verification_completed,mobile,ios,partner,cap-req-0123,cap-corr-0123,4.7.2
2025-05-07T09:34:04.820000Z,cap-session-0123,cap-app-0123,application_submitted,mobile,ios,partner,,,4.7.2
2025-05-07T09:34:07.020000Z,cap-session-0123,cap-app-0123,application_completed,mobile,ios,partner,,,4.7.2
2025-05-07T09:51:00Z,cap-session-0124,cap-app-0124,application_started,mobile,android,direct,,,4.7.2
2025-05-07T09:51:01.200000Z,cap-session-0124,cap-app-0124,identity_verification_started,mobile,android,direct,cap-req-0124,cap-corr-0124,4.7.2
2025-05-07T09:51:02.255000Z,cap-session-0124,cap-app-0124,identity_verification_completed,mobile,android,direct,cap-req-0124,cap-corr-0124,4.7.2
2025-05-07T09:51:04.855000Z,cap-session-0124,cap-app-0124,application_submitted,mobile,android,direct,,,4.7.2
2025-05-07T09:51:07.055000Z,cap-session-0124,cap-app-0124,application_completed,mobile,android,direct,,,4.7.2
2025-05-07T10:08:00Z,cap-session-0125,cap-app-0125,application_started,mobile,ios,email,,,4.7.2
2025-05-07T10:08:01.200000Z,cap-session-0125,cap-app-0125,identity_verification_started,mobile,ios,email,cap-req-0125,cap-corr-0125,4.7.2
2025-05-07T10:08:02.290000Z,cap-session-0125,cap-app-0125,identity_verification_completed,mobile,ios,email,cap-req-0125,cap-corr-0125,4.7.2
2025-05-07T10:08:04.890000Z,cap-session-0125,cap-app-0125,application_submitted,mobile,ios,email,,,4.7.2
2025-05-07T10:08:07.090000Z,cap-session-0125,cap-app-0125,application_completed,mobile,ios,email,,,4.7.2
2025-05-07T10:25:00Z,cap-session-0126,cap-app-0126,application_started,mobile,android,direct,,,4.7.2
2025-05-07T10:25:01.200000Z,cap-session-0126,cap-app-0126,identity_verification_started,mobile,android,direct,cap-req-0126,cap-corr-0126,4.7.2
2025-05-07T10:25:02.080000Z,cap-session-0126,cap-app-0126,identity_verification_completed,mobile,android,direct,cap-req-0126,cap-corr-0126,4.7.2
2025-05-07T10:25:04.680000Z,cap-session-0126,cap-app-0126,application_submitted,mobile,android,direct,,,4.7.2
2025-05-07T10:25:06.880000Z,cap-session-0126,cap-app-0126,application_completed,mobile,android,direct,,,4.7.2
2025-05-07T10:42:00Z,cap-session-0127,cap-app-0127,application_started,mobile,ios,direct,,,4.7.2
2025-05-07T10:42:01.200000Z,cap-session-0127,cap-app-0127,identity_verification_started,mobile,ios,direct,cap-req-0127,cap-corr-0127,4.7.2
2025-05-07T10:42:02.115000Z,cap-session-0127,cap-app-0127,identity_verification_completed,mobile,ios,direct,cap-req-0127,cap-corr-0127,4.7.2
2025-05-07T10:42:04.715000Z,cap-session-0127,cap-app-0127,application_submitted,mobile,ios,direct,,,4.7.2
2025-05-07T10:42:06.915000Z,cap-session-0127,cap-app-0127,application_completed,mobile,ios,direct,,,4.7.2
2025-05-07T10:59:00Z,cap-session-0128,cap-app-0128,application_started,mobile,android,direct,,,4.7.2
2025-05-07T10:59:01.200000Z,cap-session-0128,cap-app-0128,identity_verification_started,mobile,android,direct,cap-req-0128,cap-corr-0128,4.7.2
2025-05-07T10:59:02.150000Z,cap-session-0128,cap-app-0128,identity_verification_completed,mobile,android,direct,cap-req-0128,cap-corr-0128,4.7.2
2025-05-07T10:59:04.750000Z,cap-session-0128,cap-app-0128,application_submitted,mobile,android,direct,,,4.7.2
2025-05-07T10:59:06.950000Z,cap-session-0128,cap-app-0128,application_completed,mobile,android,direct,,,4.7.2
2025-05-07T11:16:00Z,cap-session-0129,cap-app-0129,application_started,mobile,ios,email,,,4.7.2
2025-05-07T11:16:01.200000Z,cap-session-0129,cap-app-0129,identity_verification_started,mobile,ios,email,cap-req-0129,cap-corr-0129,4.7.2
2025-05-07T11:16:02.185000Z,cap-session-0129,cap-app-0129,identity_verification_completed,mobile,ios,email,cap-req-0129,cap-corr-0129,4.7.2
2025-05-07T11:16:04.785000Z,cap-session-0129,cap-app-0129,application_submitted,mobile,ios,email,,,4.7.2
2025-05-07T11:16:06.985000Z,cap-session-0129,cap-app-0129,application_completed,mobile,ios,email,,,4.7.2
2025-05-07T11:33:00Z,cap-session-0130,cap-app-0130,application_started,mobile,android,direct,,,4.7.2
2025-05-07T11:33:01.200000Z,cap-session-0130,cap-app-0130,identity_verification_started,mobile,android,direct,cap-req-0130,cap-corr-0130,4.7.2
2025-05-07T11:33:02.220000Z,cap-session-0130,cap-app-0130,identity_verification_completed,mobile,android,direct,cap-req-0130,cap-corr-0130,4.7.2
2025-05-07T11:33:04.820000Z,cap-session-0130,cap-app-0130,application_submitted,mobile,android,direct,,,4.7.2
2025-05-07T11:33:07.020000Z,cap-session-0130,cap-app-0130,application_completed,mobile,android,direct,,,4.7.2
2025-05-07T11:50:00Z,cap-session-0131,cap-app-0131,application_started,web,desktop,direct,,,4.7.2
2025-05-07T11:50:01.200000Z,cap-session-0131,cap-app-0131,identity_verification_started,web,desktop,direct,cap-req-0131,cap-corr-0131,4.7.2
2025-05-07T11:50:02.255000Z,cap-session-0131,cap-app-0131,identity_verification_completed,web,desktop,direct,cap-req-0131,cap-corr-0131,4.7.2
2025-05-07T11:50:04.855000Z,cap-session-0131,cap-app-0131,application_submitted,web,desktop,direct,,,4.7.2
2025-05-07T11:50:07.055000Z,cap-session-0131,cap-app-0131,application_completed,web,desktop,direct,,,4.7.2
2025-05-07T12:07:00Z,cap-session-0132,cap-app-0132,application_started,web,desktop,direct,,,4.7.2
2025-05-07T12:07:01.200000Z,cap-session-0132,cap-app-0132,identity_verification_started,web,desktop,direct,cap-req-0132,cap-corr-0132,4.7.2
2025-05-07T12:07:02.290000Z,cap-session-0132,cap-app-0132,identity_verification_completed,web,desktop,direct,cap-req-0132,cap-corr-0132,4.7.2
2025-05-07T12:07:04.890000Z,cap-session-0132,cap-app-0132,application_submitted,web,desktop,direct,,,4.7.2
2025-05-07T12:07:07.090000Z,cap-session-0132,cap-app-0132,application_completed,web,desktop,direct,,,4.7.2
2025-05-07T12:24:00Z,cap-session-0133,cap-app-0133,application_started,web,desktop,email,,,4.7.2
2025-05-07T12:24:01.200000Z,cap-session-0133,cap-app-0133,identity_verification_started,web,desktop,email,cap-req-0133,cap-corr-0133,4.7.2
2025-05-07T12:41:00Z,cap-session-0134,cap-app-0134,application_started,web,desktop,direct,,,4.7.2
2025-05-07T12:41:01.200000Z,cap-session-0134,cap-app-0134,identity_verification_started,web,desktop,direct,cap-req-0134,cap-corr-0134,4.7.2
2025-05-07T12:41:02.115000Z,cap-session-0134,cap-app-0134,identity_verification_completed,web,desktop,direct,cap-req-0134,cap-corr-0134,4.7.2
2025-05-07T12:41:04.715000Z,cap-session-0134,cap-app-0134,application_submitted,web,desktop,direct,,,4.7.2
2025-05-07T12:41:06.915000Z,cap-session-0134,cap-app-0134,application_completed,web,desktop,direct,,,4.7.2
2025-05-07T12:58:00Z,cap-session-0135,cap-app-0135,application_started,web,desktop,direct,,,4.7.2
2025-05-07T12:58:01.200000Z,cap-session-0135,cap-app-0135,identity_verification_started,web,desktop,direct,cap-req-0135,cap-corr-0135,4.7.2
2025-05-07T12:58:02.150000Z,cap-session-0135,cap-app-0135,identity_verification_completed,web,desktop,direct,cap-req-0135,cap-corr-0135,4.7.2
2025-05-07T12:58:04.750000Z,cap-session-0135,cap-app-0135,application_submitted,web,desktop,direct,,,4.7.2
2025-05-07T12:58:06.950000Z,cap-session-0135,cap-app-0135,application_completed,web,desktop,direct,,,4.7.2
2025-05-07T13:15:00Z,cap-session-0136,cap-app-0136,application_started,web,desktop,direct,,,4.7.2
2025-05-07T13:15:01.200000Z,cap-session-0136,cap-app-0136,identity_verification_started,web,desktop,direct,cap-req-0136,cap-corr-0136,4.7.2
2025-05-07T13:15:02.185000Z,cap-session-0136,cap-app-0136,identity_verification_completed,web,desktop,direct,cap-req-0136,cap-corr-0136,4.7.2
2025-05-07T13:15:04.785000Z,cap-session-0136,cap-app-0136,application_submitted,web,desktop,direct,,,4.7.2
2025-05-07T13:15:06.985000Z,cap-session-0136,cap-app-0136,application_completed,web,desktop,direct,,,4.7.2
2025-05-07T13:32:00Z,cap-session-0137,cap-app-0137,application_started,web,desktop,email,,,4.7.2
2025-05-07T13:32:01.200000Z,cap-session-0137,cap-app-0137,identity_verification_started,web,desktop,email,cap-req-0137,cap-corr-0137,4.7.2
2025-05-07T13:32:02.220000Z,cap-session-0137,cap-app-0137,identity_verification_completed,web,desktop,email,cap-req-0137,cap-corr-0137,4.7.2
2025-05-07T13:32:04.820000Z,cap-session-0137,cap-app-0137,application_submitted,web,desktop,email,,,4.7.2
2025-05-07T13:32:07.020000Z,cap-session-0137,cap-app-0137,application_completed,web,desktop,email,,,4.7.2
2025-05-07T13:49:00Z,cap-session-0138,cap-app-0138,application_started,web,desktop,direct,,,4.7.2
2025-05-07T13:49:01.200000Z,cap-session-0138,cap-app-0138,identity_verification_started,web,desktop,direct,cap-req-0138,cap-corr-0138,4.7.2
2025-05-07T13:49:02.255000Z,cap-session-0138,cap-app-0138,identity_verification_completed,web,desktop,direct,cap-req-0138,cap-corr-0138,4.7.2
2025-05-07T13:49:04.855000Z,cap-session-0138,cap-app-0138,application_submitted,web,desktop,direct,,,4.7.2
2025-05-07T14:06:00Z,cap-session-0139,cap-app-0139,application_started,web,desktop,direct,,,4.7.2
2025-05-07T14:06:01.200000Z,cap-session-0139,cap-app-0139,identity_verification_started,web,desktop,direct,cap-req-0139,cap-corr-0139,4.7.2
2025-05-07T14:06:02.290000Z,cap-session-0139,cap-app-0139,identity_verification_completed,web,desktop,direct,cap-req-0139,cap-corr-0139,4.7.2
2025-05-07T14:06:04.890000Z,cap-session-0139,cap-app-0139,application_submitted,web,desktop,direct,,,4.7.2
2025-05-07T14:06:07.090000Z,cap-session-0139,cap-app-0139,application_completed,web,desktop,direct,,,4.7.2
2025-05-07T14:23:00Z,cap-session-0140,cap-app-0140,application_started,web,desktop,direct,,,4.7.2
2025-05-07T14:23:01.200000Z,cap-session-0140,cap-app-0140,identity_verification_started,web,desktop,direct,cap-req-0140,cap-corr-0140,4.7.2
2025-05-07T14:23:02.080000Z,cap-session-0140,cap-app-0140,identity_verification_completed,web,desktop,direct,cap-req-0140,cap-corr-0140,4.7.2
2025-05-07T14:23:04.680000Z,cap-session-0140,cap-app-0140,application_submitted,web,desktop,direct,,,4.7.2
2025-05-07T14:23:06.880000Z,cap-session-0140,cap-app-0140,application_completed,web,desktop,direct,,,4.7.2
2025-05-08T09:00:00Z,cap-session-0141,cap-app-0141,application_started,mobile,ios,partner,,,4.7.2
2025-05-08T09:00:01.200000Z,cap-session-0141,cap-app-0141,identity_verification_started,mobile,ios,partner,cap-req-0141,cap-corr-0141,4.7.2
2025-05-08T09:00:02.115000Z,cap-session-0141,cap-app-0141,identity_verification_completed,mobile,ios,partner,cap-req-0141,cap-corr-0141,4.7.2
2025-05-08T09:00:04.715000Z,cap-session-0141,cap-app-0141,application_submitted,mobile,ios,partner,,,4.7.2
2025-05-08T09:00:06.915000Z,cap-session-0141,cap-app-0141,application_completed,mobile,ios,partner,,,4.7.2
2025-05-08T09:17:00Z,cap-session-0142,cap-app-0142,application_started,mobile,android,partner,,,4.7.2
2025-05-08T09:17:01.200000Z,cap-session-0142,cap-app-0142,identity_verification_started,mobile,android,partner,cap-req-0142,cap-corr-0142,4.7.2
2025-05-08T09:17:02.150000Z,cap-session-0142,cap-app-0142,identity_verification_completed,mobile,android,partner,cap-req-0142,cap-corr-0142,4.7.2
2025-05-08T09:17:04.750000Z,cap-session-0142,cap-app-0142,application_submitted,mobile,android,partner,,,4.7.2
2025-05-08T09:17:06.950000Z,cap-session-0142,cap-app-0142,application_completed,mobile,android,partner,,,4.7.2
2025-05-08T09:34:00Z,cap-session-0143,cap-app-0143,application_started,mobile,ios,partner,,,4.7.2
2025-05-08T09:34:01.200000Z,cap-session-0143,cap-app-0143,identity_verification_started,mobile,ios,partner,cap-req-0143,cap-corr-0143,4.7.2
2025-05-08T09:34:02.185000Z,cap-session-0143,cap-app-0143,identity_verification_completed,mobile,ios,partner,cap-req-0143,cap-corr-0143,4.7.2
2025-05-08T09:34:04.785000Z,cap-session-0143,cap-app-0143,application_submitted,mobile,ios,partner,,,4.7.2
2025-05-08T09:34:06.985000Z,cap-session-0143,cap-app-0143,application_completed,mobile,ios,partner,,,4.7.2
2025-05-08T09:51:00Z,cap-session-0144,cap-app-0144,application_started,mobile,android,direct,,,4.7.2
2025-05-08T09:51:01.200000Z,cap-session-0144,cap-app-0144,identity_verification_started,mobile,android,direct,cap-req-0144,cap-corr-0144,4.7.2
2025-05-08T09:51:02.220000Z,cap-session-0144,cap-app-0144,identity_verification_completed,mobile,android,direct,cap-req-0144,cap-corr-0144,4.7.2
2025-05-08T09:51:04.820000Z,cap-session-0144,cap-app-0144,application_submitted,mobile,android,direct,,,4.7.2
2025-05-08T09:51:07.020000Z,cap-session-0144,cap-app-0144,application_completed,mobile,android,direct,,,4.7.2
2025-05-08T10:08:00Z,cap-session-0145,cap-app-0145,application_started,mobile,ios,email,,,4.7.2
2025-05-08T10:08:01.200000Z,cap-session-0145,cap-app-0145,identity_verification_started,mobile,ios,email,cap-req-0145,cap-corr-0145,4.7.2
2025-05-08T10:08:02.255000Z,cap-session-0145,cap-app-0145,identity_verification_completed,mobile,ios,email,cap-req-0145,cap-corr-0145,4.7.2
2025-05-08T10:08:04.855000Z,cap-session-0145,cap-app-0145,application_submitted,mobile,ios,email,,,4.7.2
2025-05-08T10:08:07.055000Z,cap-session-0145,cap-app-0145,application_completed,mobile,ios,email,,,4.7.2
2025-05-08T10:25:00Z,cap-session-0146,cap-app-0146,application_started,mobile,android,direct,,,4.7.2
2025-05-08T10:25:01.200000Z,cap-session-0146,cap-app-0146,identity_verification_started,mobile,android,direct,cap-req-0146,cap-corr-0146,4.7.2
2025-05-08T10:25:02.290000Z,cap-session-0146,cap-app-0146,identity_verification_completed,mobile,android,direct,cap-req-0146,cap-corr-0146,4.7.2
2025-05-08T10:25:04.890000Z,cap-session-0146,cap-app-0146,application_submitted,mobile,android,direct,,,4.7.2
2025-05-08T10:25:07.090000Z,cap-session-0146,cap-app-0146,application_completed,mobile,android,direct,,,4.7.2
2025-05-08T10:42:00Z,cap-session-0147,cap-app-0147,application_started,mobile,ios,direct,,,4.7.2
2025-05-08T10:42:01.200000Z,cap-session-0147,cap-app-0147,identity_verification_started,mobile,ios,direct,cap-req-0147,cap-corr-0147,4.7.2
2025-05-08T10:42:02.080000Z,cap-session-0147,cap-app-0147,identity_verification_completed,mobile,ios,direct,cap-req-0147,cap-corr-0147,4.7.2
2025-05-08T10:42:04.680000Z,cap-session-0147,cap-app-0147,application_submitted,mobile,ios,direct,,,4.7.2
2025-05-08T10:42:06.880000Z,cap-session-0147,cap-app-0147,application_completed,mobile,ios,direct,,,4.7.2
2025-05-08T10:59:00Z,cap-session-0148,cap-app-0148,application_started,mobile,android,direct,,,4.7.2
2025-05-08T10:59:01.200000Z,cap-session-0148,cap-app-0148,identity_verification_started,mobile,android,direct,cap-req-0148,cap-corr-0148,4.7.2
2025-05-08T10:59:02.115000Z,cap-session-0148,cap-app-0148,identity_verification_completed,mobile,android,direct,cap-req-0148,cap-corr-0148,4.7.2
2025-05-08T10:59:04.715000Z,cap-session-0148,cap-app-0148,application_submitted,mobile,android,direct,,,4.7.2
2025-05-08T10:59:06.915000Z,cap-session-0148,cap-app-0148,application_completed,mobile,android,direct,,,4.7.2
2025-05-08T11:16:00Z,cap-session-0149,cap-app-0149,application_started,mobile,ios,email,,,4.7.2
2025-05-08T11:16:01.200000Z,cap-session-0149,cap-app-0149,identity_verification_started,mobile,ios,email,cap-req-0149,cap-corr-0149,4.7.2
2025-05-08T11:16:02.150000Z,cap-session-0149,cap-app-0149,identity_verification_completed,mobile,ios,email,cap-req-0149,cap-corr-0149,4.7.2
2025-05-08T11:16:04.750000Z,cap-session-0149,cap-app-0149,application_submitted,mobile,ios,email,,,4.7.2
2025-05-08T11:16:06.950000Z,cap-session-0149,cap-app-0149,application_completed,mobile,ios,email,,,4.7.2
2025-05-08T11:33:00Z,cap-session-0150,cap-app-0150,application_started,mobile,android,direct,,,4.7.2
2025-05-08T11:33:01.200000Z,cap-session-0150,cap-app-0150,identity_verification_started,mobile,android,direct,cap-req-0150,cap-corr-0150,4.7.2
2025-05-08T11:33:02.185000Z,cap-session-0150,cap-app-0150,identity_verification_completed,mobile,android,direct,cap-req-0150,cap-corr-0150,4.7.2
2025-05-08T11:33:04.785000Z,cap-session-0150,cap-app-0150,application_submitted,mobile,android,direct,,,4.7.2
2025-05-08T11:33:06.985000Z,cap-session-0150,cap-app-0150,application_completed,mobile,android,direct,,,4.7.2
2025-05-08T11:50:00Z,cap-session-0151,cap-app-0151,application_started,web,desktop,direct,,,4.7.2
2025-05-08T11:50:01.200000Z,cap-session-0151,cap-app-0151,identity_verification_started,web,desktop,direct,cap-req-0151,cap-corr-0151,4.7.2
2025-05-08T11:50:02.220000Z,cap-session-0151,cap-app-0151,identity_verification_completed,web,desktop,direct,cap-req-0151,cap-corr-0151,4.7.2
2025-05-08T11:50:04.820000Z,cap-session-0151,cap-app-0151,application_submitted,web,desktop,direct,,,4.7.2
2025-05-08T11:50:07.020000Z,cap-session-0151,cap-app-0151,application_completed,web,desktop,direct,,,4.7.2
2025-05-08T12:07:00Z,cap-session-0152,cap-app-0152,application_started,web,desktop,direct,,,4.7.2
2025-05-08T12:07:01.200000Z,cap-session-0152,cap-app-0152,identity_verification_started,web,desktop,direct,cap-req-0152,cap-corr-0152,4.7.2
2025-05-08T12:24:00Z,cap-session-0153,cap-app-0153,application_started,web,desktop,email,,,4.7.2
2025-05-08T12:24:01.200000Z,cap-session-0153,cap-app-0153,identity_verification_started,web,desktop,email,cap-req-0153,cap-corr-0153,4.7.2
2025-05-08T12:24:02.290000Z,cap-session-0153,cap-app-0153,identity_verification_completed,web,desktop,email,cap-req-0153,cap-corr-0153,4.7.2
2025-05-08T12:24:04.890000Z,cap-session-0153,cap-app-0153,application_submitted,web,desktop,email,,,4.7.2
2025-05-08T12:24:07.090000Z,cap-session-0153,cap-app-0153,application_completed,web,desktop,email,,,4.7.2
2025-05-08T12:41:00Z,cap-session-0154,cap-app-0154,application_started,web,desktop,direct,,,4.7.2
2025-05-08T12:41:01.200000Z,cap-session-0154,cap-app-0154,identity_verification_started,web,desktop,direct,cap-req-0154,cap-corr-0154,4.7.2
2025-05-08T12:41:02.080000Z,cap-session-0154,cap-app-0154,identity_verification_completed,web,desktop,direct,cap-req-0154,cap-corr-0154,4.7.2
2025-05-08T12:41:04.680000Z,cap-session-0154,cap-app-0154,application_submitted,web,desktop,direct,,,4.7.2
2025-05-08T12:41:06.880000Z,cap-session-0154,cap-app-0154,application_completed,web,desktop,direct,,,4.7.2
2025-05-08T12:58:00Z,cap-session-0155,cap-app-0155,application_started,web,desktop,direct,,,4.7.2
2025-05-08T12:58:01.200000Z,cap-session-0155,cap-app-0155,identity_verification_started,web,desktop,direct,cap-req-0155,cap-corr-0155,4.7.2
2025-05-08T12:58:02.115000Z,cap-session-0155,cap-app-0155,identity_verification_completed,web,desktop,direct,cap-req-0155,cap-corr-0155,4.7.2
2025-05-08T12:58:04.715000Z,cap-session-0155,cap-app-0155,application_submitted,web,desktop,direct,,,4.7.2
2025-05-08T12:58:06.915000Z,cap-session-0155,cap-app-0155,application_completed,web,desktop,direct,,,4.7.2
2025-05-08T13:15:00Z,cap-session-0156,cap-app-0156,application_started,web,desktop,direct,,,4.7.2
2025-05-08T13:15:01.200000Z,cap-session-0156,cap-app-0156,identity_verification_started,web,desktop,direct,cap-req-0156,cap-corr-0156,4.7.2
2025-05-08T13:15:02.150000Z,cap-session-0156,cap-app-0156,identity_verification_completed,web,desktop,direct,cap-req-0156,cap-corr-0156,4.7.2
2025-05-08T13:15:04.750000Z,cap-session-0156,cap-app-0156,application_submitted,web,desktop,direct,,,4.7.2
2025-05-08T13:15:06.950000Z,cap-session-0156,cap-app-0156,application_completed,web,desktop,direct,,,4.7.2
2025-05-08T13:32:00Z,cap-session-0157,cap-app-0157,application_started,web,desktop,email,,,4.7.2
2025-05-08T13:32:01.200000Z,cap-session-0157,cap-app-0157,identity_verification_started,web,desktop,email,cap-req-0157,cap-corr-0157,4.7.2
2025-05-08T13:32:02.185000Z,cap-session-0157,cap-app-0157,identity_verification_completed,web,desktop,email,cap-req-0157,cap-corr-0157,4.7.2
2025-05-08T13:32:04.785000Z,cap-session-0157,cap-app-0157,application_submitted,web,desktop,email,,,4.7.2
2025-05-08T13:32:06.985000Z,cap-session-0157,cap-app-0157,application_completed,web,desktop,email,,,4.7.2
2025-05-08T13:49:00Z,cap-session-0158,cap-app-0158,application_started,web,desktop,direct,,,4.7.2
2025-05-08T13:49:01.200000Z,cap-session-0158,cap-app-0158,identity_verification_started,web,desktop,direct,cap-req-0158,cap-corr-0158,4.7.2
2025-05-08T13:49:02.220000Z,cap-session-0158,cap-app-0158,identity_verification_completed,web,desktop,direct,cap-req-0158,cap-corr-0158,4.7.2
2025-05-08T13:49:04.820000Z,cap-session-0158,cap-app-0158,application_submitted,web,desktop,direct,,,4.7.2
2025-05-08T13:49:07.020000Z,cap-session-0158,cap-app-0158,application_completed,web,desktop,direct,,,4.7.2
2025-05-08T14:06:00Z,cap-session-0159,cap-app-0159,application_started,web,desktop,direct,,,4.7.2
2025-05-08T14:06:01.200000Z,cap-session-0159,cap-app-0159,identity_verification_started,web,desktop,direct,cap-req-0159,cap-corr-0159,4.7.2
2025-05-08T14:06:02.255000Z,cap-session-0159,cap-app-0159,identity_verification_completed,web,desktop,direct,cap-req-0159,cap-corr-0159,4.7.2
2025-05-08T14:06:04.855000Z,cap-session-0159,cap-app-0159,application_submitted,web,desktop,direct,,,4.7.2
2025-05-08T14:06:07.055000Z,cap-session-0159,cap-app-0159,application_completed,web,desktop,direct,,,4.7.2
2025-05-08T14:23:00Z,cap-session-0160,cap-app-0160,application_started,web,desktop,direct,,,4.7.2
2025-05-08T14:23:01.200000Z,cap-session-0160,cap-app-0160,identity_verification_started,web,desktop,direct,cap-req-0160,cap-corr-0160,4.7.2
2025-05-08T14:23:02.290000Z,cap-session-0160,cap-app-0160,identity_verification_completed,web,desktop,direct,cap-req-0160,cap-corr-0160,4.7.2
2025-05-08T14:23:04.890000Z,cap-session-0160,cap-app-0160,application_submitted,web,desktop,direct,,,4.7.2
2025-05-08T14:23:07.090000Z,cap-session-0160,cap-app-0160,application_completed,web,desktop,direct,,,4.7.2
2025-05-09T09:00:00Z,cap-session-0161,cap-app-0161,application_started,mobile,ios,partner,,,4.7.2
2025-05-09T09:00:01.200000Z,cap-session-0161,cap-app-0161,identity_verification_started,mobile,ios,partner,cap-req-0161,cap-corr-0161,4.7.2
2025-05-09T09:00:02.080000Z,cap-session-0161,cap-app-0161,identity_verification_completed,mobile,ios,partner,cap-req-0161,cap-corr-0161,4.7.2
2025-05-09T09:00:04.680000Z,cap-session-0161,cap-app-0161,application_submitted,mobile,ios,partner,,,4.7.2
2025-05-09T09:17:00Z,cap-session-0162,cap-app-0162,application_started,mobile,android,partner,,,4.7.2
2025-05-09T09:17:01.200000Z,cap-session-0162,cap-app-0162,identity_verification_started,mobile,android,partner,cap-req-0162,cap-corr-0162,4.7.2
2025-05-09T09:17:02.115000Z,cap-session-0162,cap-app-0162,identity_verification_completed,mobile,android,partner,cap-req-0162,cap-corr-0162,4.7.2
2025-05-09T09:17:04.715000Z,cap-session-0162,cap-app-0162,application_submitted,mobile,android,partner,,,4.7.2
2025-05-09T09:17:06.915000Z,cap-session-0162,cap-app-0162,application_completed,mobile,android,partner,,,4.7.2
2025-05-09T09:34:00Z,cap-session-0163,cap-app-0163,application_started,mobile,ios,partner,,,4.7.2
2025-05-09T09:34:01.200000Z,cap-session-0163,cap-app-0163,identity_verification_started,mobile,ios,partner,cap-req-0163,cap-corr-0163,4.7.2
